event_id,timestamp,user_id,username,src_ip,dest_ip,country,event_type,status,severity,device_type,bytes_in,bytes_out,login_method,is_internal_ip
17042,2025-01-07 10:46:22,14,user177,10.221.110.10,10.66.237.23,IN,login_success,success,Low,desktop,6243,0,sso,True
17043,2025-01-27 22:05:17,187,user273,10.147.229.210,10.237.188.181,BR,malware_alert,blocked,Critical,server,3290,3381,password,True
17044,2025-01-15 20:23:33,254,user386,24.210.91.179,10.148.140.149,US,malware_alert,blocked,Medium,mobile,0,14292,mfa,False
17045,2025-01-22 23:57:08,325,user71,84.34.222.162,10.194.206.80,IN,vpn_login,success,Low,server,7462,11992,sso,False
17046,2025-01-24 16:20:05,433,user77,10.100.22.116,10.122.9.214,CN,login_success,success,Low,mobile,0,6793,mfa,True
17047,2025-01-29 19:33:01,148,user304,108.176.146.132,10.103.158.86,IN,file_access,success,Medium,laptop,3074,0,mfa,False
17048,2025-01-11 21:42:00,232,user329,10.65.249.152,10.197.197.236,BR,policy_violation,blocked,Medium,mobile,9118,6310,password,True
17049,2025-01-03 14:40:32,113,user24,10.124.109.38,10.78.169.147,US,vpn_login,success,Low,mobile,0,6934,sso,True
17050,2025-01-26 05:38:36,236,user202,140.14.66.108,10.125.220.223,IN,file_access,success,Low,desktop,0,0,mfa,False
17051,2025-01-12 04:17:57,25,user17,162.88.150.83,10.185.204.253,CA,file_access,success,Medium,mobile,5383,0,password,False
17052,2025-01-18 06:09:55,329,user386,10.198.183.127,10.220.29.114,CA,file_access,success,Medium,server,8254,8707,mfa,True
17053,2025-01-08 09:02:59,310,user291,10.22.178.185,10.193.57.142,RU,policy_violation,blocked,High,laptop,0,16388,mfa,True
17054,2025-01-13 14:48:12,373,user21,165.159.61.45,10.154.76.237,CA,login_failure,failed,High,desktop,9197,77,password,False
17055,2025-01-11 01:27:47,247,user28,25.111.9.33,10.79.165.28,DE,login_failure,failed,Low,mobile,12882,0,sso,False
17056,2025-01-28 03:27:46,479,user263,10.213.55.234,10.32.135.123,US,malware_alert,blocked,Medium,desktop,0,8557,sso,True
17057,2025-01-24 18:04:03,415,user308,10.232.95.8,10.3.123.75,UK,login_success,success,Low,laptop,10609,7958,mfa,True
17058,2025-01-22 20:48:37,496,user427,67.85.185.157,10.21.127.98,CA,file_access,success,Low,mobile,480,0,password,False
17059,2025-01-14 00:02:32,305,user369,10.140.5.242,10.161.13.176,RU,vpn_login,success,Low,mobile,2793,7068,mfa,True
17060,2025-01-09 16:23:56,109,user173,205.128.119.180,10.187.141.129,BR,policy_violation,blocked,High,mobile,0,6696,sso,False
17061,2025-01-02 12:04:33,372,user227,10.39.213.3,10.194.130.184,UK,vpn_login,success,Low,server,1234,0,sso,True
17062,2025-01-26 23:35:54,353,user367,10.116.157.23,10.193.42.90,CA,login_success,success,Low,server,0,6817,sso,True
17063,2025-01-01 06:02:26,400,user7,10.200.177.88,10.127.44.75,IN,malware_alert,blocked,High,desktop,6713,2695,sso,True
17064,2025-01-08 18:33:09,174,user68,10.56.18.176,10.168.102.22,BR,vpn_login,success,Medium,server,0,7855,sso,True
17065,2025-01-14 17:19:41,415,user216,10.69.124.200,10.74.213.154,RU,file_access,success,Low,server,0,11844,sso,True
17066,2025-01-19 02:36:45,110,user56,10.223.133.157,10.132.58.16,US,policy_violation,blocked,High,desktop,5758,16363,mfa,True
17067,2025-01-14 14:28:49,185,user428,134.100.200.164,10.222.30.245,CN,login_failure,failed,Low,server,10205,6381,sso,False
17068,2025-01-29 19:08:05,210,user204,125.105.138.195,10.38.207.143,CA,policy_violation,blocked,Medium,laptop,0,7911,mfa,False
17069,2025-01-18 07:12:48,248,user185,120.115.158.102,10.116.118.227,IN,login_failure,failed,Low,laptop,6100,7577,password,False
17070,2025-01-13 11:04:01,404,user199,10.42.237.103,10.118.235.231,SG,file_access,success,Medium,mobile,3217,2891,mfa,True
17071,2025-01-26 13:49:59,402,user272,49.65.251.222,10.124.166.178,UK,login_success,success,Low,desktop,0,0,password,False
17072,2025-01-11 02:27:33,45,user252,90.43.162.232,10.163.105.231,DE,login_failure,failed,Medium,desktop,1770,0,password,False
17073,2025-01-02 01:06:29,469,user385,127.172.5.224,10.66.240.110,IN,login_success,success,Low,desktop,13320,16045,sso,False
17074,2025-01-14 10:50:49,17,user435,20.15.46.207,10.21.86.226,RU,login_success,success,Low,desktop,1501,6516,password,False
17075,2025-01-28 01:32:41,380,user260,11.110.125.180,10.136.46.55,BR,policy_violation,blocked,High,laptop,4051,0,sso,False
17076,2025-01-07 06:01:12,376,user419,10.29.220.241,10.17.52.41,SG,vpn_login,success,Medium,laptop,0,0,mfa,True
17077,2025-01-06 06:49:10,498,user45,53.53.240.45,10.80.42.24,CN,login_failure,failed,Medium,laptop,6239,0,password,False
17078,2025-01-15 14:50:08,174,user323,189.67.226.250,10.252.103.7,DE,vpn_login,success,Low,laptop,5244,9040,sso,False
17079,2025-01-23 20:37:39,170,user119,10.128.66.109,10.4.72.235,CN,malware_alert,blocked,Critical,laptop,6290,2037,password,True
17080,2025-01-07 03:40:50,22,user188,10.56.63.227,10.93.119.227,AU,login_failure,failed,Low,server,8033,18348,mfa,True
17081,2025-01-07 17:55:01,164,user340,60.175.37.121,10.215.122.211,UK,policy_violation,blocked,High,laptop,3273,9233,sso,False
17082,2025-01-18 06:40:50,337,user51,10.54.58.219,10.106.226.13,IN,file_access,success,Medium,laptop,6367,10099,sso,True
17083,2025-01-18 20:53:09,133,user106,10.50.156.25,10.177.27.244,SG,file_access,success,Low,laptop,0,10654,password,True
17084,2025-01-18 11:35:00,63,user312,221.162.241.170,10.149.54.49,UK,login_failure,failed,Low,desktop,0,0,password,False
17085,2025-01-03 11:49:00,383,user184,10.98.105.3,10.104.97.120,SG,malware_alert,blocked,Critical,mobile,8439,0,password,True
17086,2025-01-18 02:38:21,50,user197,73.193.211.93,10.26.221.18,RU,login_failure,failed,High,mobile,7935,0,password,False
17087,2025-01-05 05:59:56,299,user37,154.139.188.177,10.98.70.88,RU,policy_violation,blocked,Medium,mobile,0,0,mfa,False
17088,2025-01-07 15:04:32,262,user237,10.187.9.54,10.19.68.4,DE,login_failure,failed,High,server,0,4289,mfa,True
17089,2025-01-17 01:12:37,216,user299,165.134.162.238,10.65.28.31,CN,malware_alert,blocked,High,mobile,0,4914,password,False
17090,2025-01-05 11:38:16,131,user418,10.47.89.18,10.118.27.168,RU,malware_alert,blocked,Medium,server,0,0,sso,True
17091,2025-01-12 02:12:41,478,user62,10.85.203.79,10.43.178.145,AU,vpn_login,success,Low,mobile,9557,3545,mfa,True
17092,2025-01-08 11:23:15,418,user73,10.68.241.108,10.169.64.139,BR,malware_alert,blocked,Medium,mobile,0,0,mfa,True
17093,2025-01-09 15:01:57,47,user13,152.24.78.38,10.27.196.239,US,policy_violation,blocked,High,server,2679,13940,mfa,False
17094,2025-01-13 12:51:19,61,user116,10.223.170.141,10.170.153.220,BR,file_access,success,Low,mobile,0,14669,mfa,True
17095,2025-01-03 03:39:29,111,user43,10.55.11.146,10.255.51.131,DE,policy_violation,blocked,Medium,mobile,0,0,password,True
17096,2025-01-11 02:54:26,76,user362,10.174.238.228,10.96.4.8,IN,policy_violation,blocked,Medium,mobile,0,5168,password,True
17097,2025-01-30 23:48:02,229,user101,10.195.252.247,10.153.237.64,BR,malware_alert,blocked,High,desktop,2653,20879,mfa,True
17098,2025-01-06 12:39:01,72,user28,83.139.112.12,10.175.130.233,US,file_access,success,Low,desktop,0,17784,password,False
17099,2025-01-27 00:43:11,172,user150,117.153.170.48,10.24.163.21,SG,vpn_login,success,Low,desktop,0,5147,password,False
17100,2025-01-26 20:42:12,309,user182,17.144.54.62,10.110.50.130,US,policy_violation,blocked,High,laptop,6267,14386,sso,False
17101,2025-01-06 19:23:42,324,user388,220.19.207.29,10.75.205.70,US,login_success,success,Medium,laptop,3058,5513,sso,False
17102,2025-01-17 19:47:13,175,user213,10.213.143.22,10.186.21.155,CA,file_access,success,Low,mobile,5380,0,sso,True
17103,2025-01-25 06:43:16,440,user243,10.174.249.239,10.84.88.45,CA,policy_violation,blocked,Medium,server,0,0,mfa,True
17104,2025-01-09 12:03:27,117,user127,10.37.225.188,10.138.205.114,UK,login_success,success,Low,laptop,0,7562,mfa,True
17105,2025-01-05 11:24:32,459,user172,17.185.195.11,10.39.48.240,RU,malware_alert,blocked,Critical,laptop,4272,0,mfa,False
17106,2025-01-18 00:27:14,81,user430,43.100.82.225,10.19.46.117,CN,policy_violation,blocked,High,laptop,0,21195,mfa,False
17107,2025-01-02 03:24:29,193,user293,10.16.79.202,10.151.166.20,CA,login_failure,failed,High,laptop,2201,11818,sso,True
17108,2025-01-21 12:22:47,470,user62,10.170.78.172,10.234.49.85,SG,login_success,success,Low,desktop,0,7637,password,True
17109,2025-01-12 15:31:01,79,user461,145.184.16.39,10.192.121.7,BR,login_success,success,Low,desktop,0,0,mfa,False
17110,2025-01-06 20:29:14,319,user242,10.244.228.23,10.46.78.182,RU,login_success,success,Low,desktop,6445,4139,sso,True
17111,2025-01-17 03:35:45,300,user168,142.62.253.49,10.222.105.192,US,login_failure,failed,Medium,laptop,1279,2736,mfa,False
17112,2025-01-06 09:41:38,290,user204,10.254.58.41,10.185.174.134,CA,login_failure,failed,Medium,desktop,0,17733,sso,True
17113,2025-01-04 16:00:26,138,user391,10.127.253.150,10.197.252.227,BR,vpn_login,success,Low,laptop,1649,0,mfa,True
17114,2025-01-12 02:30:01,111,user311,10.8.74.215,10.168.178.145,CN,malware_alert,blocked,High,mobile,273,12053,sso,True
17115,2025-01-23 18:25:58,441,user25,41.75.234.58,10.102.33.241,UK,login_success,success,Low,desktop,0,6869,sso,False
17116,2025-01-11 00:11:43,10,user284,102.173.60.189,10.95.57.176,CA,policy_violation,blocked,Medium,desktop,3280,13909,sso,False
17117,2025-01-14 18:35:31,68,user386,149.221.103.207,10.181.97.39,UK,policy_violation,blocked,Medium,mobile,0,215,sso,False
17118,2025-01-24 15:55:57,232,user168,10.11.28.122,10.41.119.123,US,vpn_login,success,Low,laptop,6819,7752,mfa,True
17119,2025-01-07 20:42:36,76,user183,10.159.196.207,10.142.99.148,UK,login_success,success,Low,server,0,8919,mfa,True
17120,2025-01-09 11:23:25,474,user67,10.83.86.44,10.173.35.201,US,login_success,success,Medium,desktop,729,2584,sso,True
17121,2025-01-21 00:34:18,337,user114,10.215.244.185,10.62.160.184,DE,login_failure,failed,Low,desktop,0,1808,password,True
17122,2025-01-12 05:05:02,490,user150,53.95.4.225,10.39.66.84,CN,login_failure,failed,Low,mobile,0,12925,mfa,False
17123,2025-01-07 02:33:44,66,user462,10.4.128.18,10.221.46.200,US,login_failure,failed,Medium,laptop,0,0,sso,True
17124,2025-01-22 09:24:44,56,user327,123.255.199.36,10.34.32.248,SG,login_failure,failed,High,server,0,12968,sso,False
17125,2025-01-18 02:51:31,466,user231,10.199.29.62,10.24.50.100,SG,vpn_login,success,Low,desktop,6402,15722,sso,True
17126,2025-01-28 12:07:15,290,user78,133.27.22.113,10.117.169.228,US,file_access,success,Low,desktop,7399,11676,password,False
17127,2025-01-24 14:05:48,260,user47,67.16.18.144,10.144.3.176,IN,policy_violation,blocked,High,mobile,9942,8661,mfa,False
17128,2025-01-28 07:48:29,203,user96,10.211.128.112,10.82.163.23,CA,policy_violation,blocked,Medium,server,6911,9059,sso,True
17129,2025-01-23 18:33:27,339,user82,10.165.118.192,10.190.61.217,BR,login_failure,failed,Low,desktop,8524,0,mfa,True
17130,2025-01-19 21:41:59,137,user17,220.164.122.105,10.210.19.145,CN,login_success,success,Medium,desktop,0,5736,password,False
17131,2025-01-12 23:52:28,1,user189,10.214.80.19,10.98.99.81,IN,policy_violation,blocked,Medium,server,0,21672,mfa,True
17132,2025-01-10 21:09:10,162,user380,10.216.142.144,10.75.216.12,CN,file_access,success,Low,mobile,5404,13590,password,True
17133,2025-01-24 04:18:04,152,user273,10.153.225.30,10.88.70.176,UK,policy_violation,blocked,Medium,desktop,0,23015,mfa,True
17134,2025-01-18 22:06:01,335,user351,10.186.182.201,10.84.17.196,DE,policy_violation,blocked,Medium,desktop,0,19794,mfa,True
17135,2025-01-29 20:01:08,435,user287,57.22.174.225,10.49.184.85,CA,vpn_login,success,Medium,laptop,2910,28,mfa,False
17136,2025-01-25 17:37:57,352,user479,10.236.84.192,10.219.34.201,UK,vpn_login,success,Low,server,0,0,mfa,True
17137,2025-01-15 23:16:25,441,user362,10.193.2.223,10.126.1.245,CN,login_success,success,Low,server,5941,13958,sso,True
17138,2025-01-12 22:57:23,285,user13,10.140.126.38,10.10.74.48,DE,vpn_login,success,Low,desktop,1721,11618,password,True
17139,2025-01-24 21:43:06,75,user190,10.190.173.39,10.37.247.154,DE,login_failure,failed,Medium,laptop,5590,4802,sso,True
17140,2025-01-16 23:11:34,33,user47,10.216.49.75,10.44.46.219,IN,file_access,success,Medium,mobile,7373,2358,password,True
17141,2025-01-05 21:43:15,411,user60,116.190.149.243,10.28.28.25,SG,file_access,success,Low,desktop,7766,7657,mfa,False
17142,2025-01-05 18:29:19,66,user253,10.115.63.37,10.113.219.98,CN,policy_violation,blocked,High,mobile,2320,2436,mfa,True
17143,2025-01-30 06:29:31,125,user104,17.247.61.8,10.79.113.142,AU,file_access,success,Medium,server,9304,0,mfa,False
17144,2025-01-28 02:17:57,390,user262,10.68.31.193,10.198.177.51,DE,login_failure,failed,Medium,mobile,0,7081,mfa,True
17145,2025-01-13 15:59:18,340,user436,10.79.36.95,10.174.107.79,US,policy_violation,blocked,Medium,laptop,5202,1288,mfa,True
17146,2025-01-05 15:59:42,129,user251,10.3.32.64,10.71.43.190,RU,login_failure,failed,Low,desktop,0,6732,sso,True
17147,2025-01-02 13:06:03,248,user272,175.237.2.91,10.125.105.254,US,file_access,success,Low,desktop,5758,16167,password,False
17148,2025-01-30 03:41:29,88,user174,140.52.182.203,10.120.98.109,IN,login_failure,failed,Low,server,8473,9743,mfa,False
17149,2025-01-17 23:24:53,453,user148,155.167.84.242,10.0.187.247,UK,login_failure,failed,Medium,desktop,0,12085,password,False
17150,2025-01-07 02:35:12,15,user382,10.189.95.244,10.68.135.141,IN,file_access,success,Medium,desktop,0,15730,sso,True
17151,2025-01-14 12:11:57,433,user198,118.213.23.89,10.163.106.87,IN,login_success,success,Low,server,2976,0,mfa,False
17152,2025-01-26 11:45:40,330,user437,10.249.118.139,10.53.126.138,CN,login_success,success,Low,desktop,0,5715,sso,True
17153,2025-01-27 23:36:58,103,user76,10.191.127.165,10.38.114.159,AU,login_failure,failed,Low,desktop,1471,9293,mfa,True
17154,2025-01-10 12:04:09,441,user473,10.28.177.88,10.253.198.54,CA,file_access,success,Low,laptop,12747,8509,sso,True
17155,2025-01-25 01:19:47,172,user481,69.124.69.201,10.188.173.226,RU,file_access,success,Low,server,0,0,sso,False
17156,2025-01-24 01:25:41,224,user319,10.106.252.136,10.76.48.88,SG,policy_violation,blocked,Medium,laptop,4632,0,sso,True
17157,2025-01-20 07:54:04,328,user33,10.1.29.228,10.100.53.69,BR,malware_alert,blocked,High,mobile,0,0,mfa,True
17158,2025-01-09 17:40:10,214,user383,157.245.109.37,10.108.88.180,US,login_success,success,Medium,server,6606,0,mfa,False
17159,2025-01-10 04:25:04,355,user237,25.225.139.103,10.77.182.1,RU,malware_alert,blocked,Critical,desktop,0,13720,sso,False
17160,2025-01-16 21:57:15,208,user318,10.108.82.252,10.88.222.117,CA,vpn_login,success,Medium,laptop,4919,1688,password,True
17161,2025-01-28 07:53:21,213,user114,10.160.95.50,10.144.36.51,BR,policy_violation,blocked,Medium,laptop,1642,436,mfa,True
17162,2025-01-02 09:08:30,483,user181,10.171.30.169,10.227.9.130,SG,file_access,success,Low,mobile,0,1125,sso,True
17163,2025-01-26 08:10:39,480,user99,10.19.49.173,10.153.236.21,CN,vpn_login,success,Low,desktop,5932,11008,mfa,True
17164,2025-01-18 09:38:01,166,user328,76.105.58.140,10.124.169.176,CN,vpn_login,success,Medium,desktop,0,0,password,False
17165,2025-01-21 22:01:06,496,user201,10.133.88.239,10.104.149.89,CN,file_access,success,Low,desktop,684,6671,password,True
17166,2025-01-04 04:07:00,401,user138,163.93.0.159,10.224.219.219,US,vpn_login,success,Low,mobile,25,4529,mfa,False
17167,2025-01-22 06:53:58,236,user401,10.147.78.112,10.90.210.168,BR,login_failure,failed,Medium,desktop,10315,6426,sso,True
17168,2025-01-27 20:30:05,92,user120,122.111.19.42,10.221.191.110,DE,login_failure,failed,Medium,server,13352,0,mfa,False
17169,2025-01-17 15:30:45,402,user241,154.65.12.238,10.178.236.186,DE,policy_violation,blocked,Medium,server,0,2294,mfa,False
17170,2025-01-11 06:15:57,10,user12,180.239.12.33,10.56.111.44,DE,malware_alert,blocked,High,desktop,0,9641,password,False
17171,2025-01-08 18:04:31,477,user178,10.54.108.214,10.17.210.139,AU,vpn_login,success,Low,laptop,0,12289,password,True
17172,2025-01-21 01:36:01,170,user364,128.178.138.47,10.87.84.11,CN,file_access,success,Low,server,6587,8651,mfa,False
17173,2025-01-29 16:24:13,318,user404,10.230.167.12,10.174.209.23,IN,vpn_login,success,Low,mobile,7118,0,sso,True
17174,2025-01-07 09:32:27,232,user423,26.213.68.53,10.221.203.200,BR,login_failure,failed,Medium,mobile,0,1144,password,False
17175,2025-01-19 23:46:33,66,user77,10.69.100.32,10.178.4.245,AU,file_access,success,Medium,laptop,5118,12654,sso,True
17176,2025-01-11 00:47:55,340,user319,10.2.142.185,10.93.101.88,CA,login_failure,failed,Low,mobile,0,12097,sso,True
17177,2025-01-28 22:07:55,471,user216,180.141.13.212,10.161.208.136,IN,malware_alert,blocked,High,server,2019,0,password,False
17178,2025-01-26 22:42:26,116,user374,190.0.157.112,10.202.69.40,IN,policy_violation,blocked,Medium,laptop,4485,10113,password,False
17179,2025-01-14 00:40:37,210,user128,10.216.136.126,10.158.111.205,US,file_access,success,Low,laptop,4841,0,sso,True
17180,2025-01-24 06:50:11,307,user466,90.134.91.46,10.189.211.246,CA,login_failure,failed,Medium,desktop,0,4628,mfa,False
17181,2025-01-01 21:55:17,45,user149,10.240.236.80,10.59.146.250,UK,file_access,success,Low,laptop,0,11487,password,True
17182,2025-01-06 20:33:40,87,user368,216.228.140.64,10.32.76.44,DE,login_success,success,Low,server,7100,958,password,False
17183,2025-01-07 18:14:34,488,user428,10.32.233.251,10.173.58.184,DE,vpn_login,success,Low,desktop,2921,9353,mfa,True
17184,2025-01-20 16:43:34,194,user218,142.239.7.126,10.21.110.212,RU,login_success,success,Medium,desktop,8892,0,mfa,False
17185,2025-01-22 19:07:56,97,user86,10.175.153.161,10.133.171.227,DE,login_failure,failed,Medium,desktop,0,0,password,True
17186,2025-01-02 05:18:15,21,user473,10.110.13.3,10.10.229.199,DE,vpn_login,success,Low,mobile,0,13228,mfa,True
17187,2025-01-27 17:15:22,35,user198,10.30.9.146,10.242.110.161,BR,file_access,success,Low,server,0,2585,sso,True
17188,2025-01-09 18:17:55,319,user182,10.60.213.3,10.230.52.78,UK,policy_violation,blocked,Medium,laptop,2339,10040,sso,True
17189,2025-01-17 11:00:18,210,user119,10.147.172.181,10.216.204.170,US,vpn_login,success,Low,laptop,4242,10023,password,True
17190,2025-01-17 12:21:20,407,user256,211.49.43.96,10.87.114.219,CN,login_success,success,Medium,server,6346,6860,password,False
17191,2025-01-08 15:09:00,264,user334,112.217.211.104,10.122.20.173,DE,policy_violation,blocked,High,server,0,0,mfa,False
17192,2025-01-02 10:41:59,75,user46,10.0.104.190,10.214.203.109,AU,login_success,success,Low,laptop,6102,9376,password,True
17193,2025-01-08 14:37:42,30,user409,49.139.202.216,10.117.164.249,US,malware_alert,blocked,Critical,laptop,1734,10619,mfa,False
17194,2025-01-06 20:57:53,327,user201,162.26.61.206,10.113.226.24,US,login_success,success,Medium,server,0,0,mfa,False
17195,2025-01-07 04:23:47,71,user76,10.201.204.226,10.189.102.220,CN,malware_alert,blocked,Critical,server,0,1098,sso,True
17196,2025-01-29 10:09:27,19,user18,10.13.145.100,10.208.169.34,AU,malware_alert,blocked,Medium,laptop,8869,11404,password,True
17197,2025-01-15 19:32:47,141,user473,10.1.144.129,10.143.243.71,UK,file_access,success,Medium,server,6044,0,mfa,True
17198,2025-01-10 14:31:09,287,user58,21.255.78.214,10.88.80.40,CA,file_access,success,Low,desktop,6587,5350,sso,False
